怪物名称,MonsterName,MonsterImage,MonsterAI,MonsterEffect,MonsterLevel,MonsterLight,MonsterAttackSpeed,MonsterMoveSpeed,MonsterViewRange,MonsterCoolEye,MonsterExperience,MonsterCanPush,MonsterAutoRev,MonsterUndead,MonsterCanTame,MonsterDropPath,StatMinAC,StatMaxAC,StatMinMAC,StatMaxMAC,StatMinDC,StatMaxDC,StatMinMC,StatMaxMC,StatMinSC,StatMaxSC,StatAccuracy,StatAgility,StatHP,StatMP,StatAttackSpeed,StatLuck,StatBagWeight,StatHandWeight,StatWearWeight,StatReflect,StatStrong,StatHoly,StatFreezing,StatPoisonAttack,StatMagicResist,StatPoisonResist,StatHealthRecovery,StatSpellRecovery,StatPoisonRecovery,StatCriticalRate,StatCriticalDamage,StatMaxACRatePercent,StatMaxMACRatePercent,StatMaxDCRatePercent,StatMaxMCRatePercent,StatMaxSCRatePercent,StatAttackSpeedRatePercent,StatHPRatePercent,StatMPRatePercent,StatHPDrainRatePercent,StatExpRatePercent,StatItemDropRatePercent,StatGoldDropRatePercent,StatMineRatePercent,StatGemRatePercent,StatFishRatePercent,StatCraftRatePercent,StatSkillGainMultiplier,StatAttackBonus,StatLoverExpRatePercent,StatMentorDamageRatePercent,StatMentorExpRatePercent,StatDamageReductionPercent,StatEnergyShieldPercent,StatEnergyShieldHPGain,StatManaPenaltyPercent,StatTeleportManaPenaltyPercent,StatHero
ValeBat2,ValeBat2,ValeBat,0,0,50,0,1300,630,7,0,7300,TRUE,TRUE,FALSE,FALSE,TaoVillage\TreePath\Lunar\ValeBat2,20,20,30,30,36,68,36,68,0,0,20,16,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
韦弗,Weaver,Weaver,0,0,50,0,1600,2000,7,0,9600,TRUE,TRUE,FALSE,FALSE,TaoVillage\TreePath\Lunar\Weaver,13,13,40,40,20,36,20,36,0,0,20,16,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
毒液编织者,VenomWeaver,VenomWeaver,0,0,50,0,1600,2000,7,0,9700,TRUE,TRUE,FALSE,FALSE,TaoVillage\TreePath\Lunar\VenomWeaver,13,13,40,40,20,34,20,34,0,0,20,16,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
裂缝编织者,CrackingWeaver,CrackingWeaver,0,0,50,0,1600,2000,7,0,9900,TRUE,TRUE,FALSE,FALSE,TaoVillage\TreePath\Lunar\CrackingWeaver,13,13,40,40,20,32,20,32,0,0,20,16,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
武装织布机,ArmingWeaver,ArmingWeaver,0,0,50,0,1600,2000,7,0,10000,TRUE,TRUE,FALSE,FALSE,TaoVillage\TreePath\Lunar\ArmingWeaver,13,13,35,35,20,33,20,33,0,0,20,16,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
水晶织布机,CrystalWeaver,CrystalWeaver,0,0,50,0,1600,2000,7,0,10200,TRUE,TRUE,FALSE,FALSE,TaoVillage\TreePath\Lunar\CrystalWeaver,13,13,35,35,20,35,20,35,0,0,20,16,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大编织者,GreaterWeaver,GreaterWeaver,0,0,50,0,1600,2000,7,0,9100,TRUE,TRUE,FALSE,FALSE,TaoVillage\TreePath\Lunar\GreaterWeaver,15,15,15,15,48,72,48,72,0,0,20,16,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
蜘蛛武士,SpiderWarrior,SpiderWarrior,0,0,50,0,1600,2000,7,0,10600,TRUE,TRUE,FALSE,FALSE,TaoVillage\TreePath\Lunar\SpiderWarrior,18,18,40,40,35,61,35,61,0,0,20,16,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
蜘蛛野蛮人,SpiderBarbarian,SpiderBarbarian,0,0,50,0,1600,2000,7,0,10650,TRUE,TRUE,FALSE,FALSE,TaoVillage\TreePath\Lunar\SpiderBarbarian,18,18,40,40,34,80,34,80,0,0,20,16,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
飞行雕像,FlyingStatue,FlyingStatue,0,0,80,10,1700,1200,14,0,35000,FALSE,TRUE,FALSE,FALSE,TaoVillage\TreePath\Lunar\FlyingStatue,70,70,70,70,40,200,40,200,0,0,17,18,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
石头雕像,StoningStatue,StoningStatue,0,0,80,10,1000,500,14,0,40000,FALSE,TRUE,FALSE,FALSE,TaoVillage\TreePath\Lunar\StoningStatue,70,70,70,70,50,200,50,200,0,0,20,30,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
毒尸鬼,ToxicGhoul,ToxicGhoul,28,0,33,0,2200,1500,7,0,940,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaStoneCave\ToxicGhoul,6,6,15,15,12,26,0,0,0,0,13,15,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
有毒的食尸鬼0,ToxicGhoul0,ToxicGhoul,28,0,33,0,2200,1500,7,0,940,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaStoneCave\ToxicGhoul0,6,6,15,15,12,26,0,0,0,0,13,15,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
罗宁食尸鬼,RoninGhoul,RoninGhoul,0,0,35,0,1800,1000,7,0,1020,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaStoneCave\RoninGhoul,6,6,15,15,14,30,0,0,0,0,13,15,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
罗宁食尸鬼0,RoninGhoul0,RoninGhoul,0,0,35,0,1800,1000,7,0,1020,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaStoneCave\RoninGhoul0,6,6,15,15,14,30,0,0,0,0,13,15,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
骨箭手,BoneArcher,BoneArcher,8,0,38,0,2000,1200,7,0,1020,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaStoneCave\BoneArcher,7,7,15,15,9,24,0,0,0,0,5,8,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
骨箭手0,BoneArcher0,BoneArcher,8,0,38,0,2000,1200,7,0,1020,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaStoneCave\BoneArcher0,7,7,15,15,9,24,0,0,0,0,5,8,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
骷髅头（BoneBlademan,BoneBlademan,BoneBlademan,0,0,45,0,2500,1500,7,0,1280,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaStoneCave\BoneBlademan,7,7,15,15,19,30,0,0,0,0,13,15,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
骨头人0,BoneBlademan0,BoneBlademan,0,0,45,0,2500,1500,7,0,1280,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaStoneCave\BoneBlademan0,7,7,15,15,19,30,0,0,0,0,13,15,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
骷髅兵,BoneSpearman,BoneSpearman,29,0,42,0,2000,1200,7,0,1150,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaStoneCave\BoneSpearman,7,7,15,15,17,30,0,0,0,0,13,15,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
炮手0,BoneSpearman0,BoneSpearman,29,0,42,0,2000,1200,7,0,1150,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaStoneCave\BoneSpearman0,7,7,15,15,17,30,0,0,0,0,13,15,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
舰长（BoneCaptain,BoneCaptain,BoneCaptain,0,0,49,0,1800,800,7,0,1350,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaStoneCave\BoneCaptain,9,9,15,15,19,35,0,0,0,0,15,15,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
骨队长0,BoneCaptain0,BoneCaptain,0,0,49,0,1800,800,7,0,1350,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaStoneCave\BoneCaptain0,9,9,15,15,19,35,0,0,0,0,15,15,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
骷髅领主(BoneLord),BoneLord,BoneLord,30,0,60,10,1200,300,14,0,10000,FALSE,TRUE,FALSE,FALSE,PranjaIsland\PranjaStoneCave\BoneLord,30,30,30,30,45,85,0,0,0,0,20,22,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
古代有毒的食尸鬼,Ancient_ToxicGhoul,ToxicGhoul,28,0,33,0,2200,1500,7,0,5000,TRUE,TRUE,TRUE,FALSE,AncientCaves\Prajna\Ancient_ToxicGhoul,7,7,16,16,13,27,0,0,0,0,13,15,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
古老的浪人食尸鬼,Ancient_RoninGhoul,RoninGhoul,0,0,35,0,1800,1000,7,0,5000,TRUE,TRUE,TRUE,FALSE,AncientCaves\Prajna\Ancient_RoninGhoul,7,7,16,16,15,31,0,0,0,0,13,15,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
古老的骨箭手,Ancient_BoneArcher,BoneArcher,8,0,38,0,2000,1200,7,0,5100,TRUE,TRUE,TRUE,FALSE,AncientCaves\Prajna\Ancient_BoneArcher,8,8,16,16,10,25,0,0,0,0,15,10,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
古老的骨质碎片（Ancient_BoneBlademan,Ancient_BoneBlademan,BoneBlademan,0,0,45,0,2000,1000,7,0,5300,TRUE,TRUE,TRUE,FALSE,AncientCaves\Prajna\Ancient_BoneBlademan,8,8,16,16,20,31,0,0,0,0,13,15,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
古老的骨矛手,Ancient_BoneSpearman,BoneSpearman,29,0,42,0,2000,1200,7,0,5200,TRUE,TRUE,TRUE,FALSE,AncientCaves\Prajna\Ancient_BoneSpearman,8,8,16,16,18,31,0,0,0,0,13,15,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
古老的骨质队长,Ancient_BoneCaptain,BoneCaptain,0,0,49,0,1800,800,7,0,5400,TRUE,TRUE,TRUE,FALSE,AncientCaves\Prajna\Ancient_BoneCaptain,10,10,16,16,20,36,0,0,0,0,15,15,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
古老的骨质领主,Ancient_BoneLord,BoneLord,30,0,60,0,1200,300,7,0,15000,FALSE,TRUE,FALSE,FALSE,AncientCaves\Prajna\Ancient_BoneLord,31,31,31,31,46,86,0,0,0,0,20,22,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
牛头人,Minotaur,Minotaur,0,0,42,0,2000,1100,7,0,1380,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaTemple\Minotaur,8,8,15,15,20,33,0,0,0,0,14,14,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
牛头人0,Minotaur0,Minotaur,0,0,42,0,2000,1100,7,0,1380,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaTemple\Minotaur0,8,8,15,15,20,33,0,0,0,0,14,14,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
冰牛头人,IceMinotaur,IceMinotaur,0,0,48,0,1900,1300,7,0,1480,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaTemple\IceMinotaur,11,11,15,15,22,35,0,0,0,0,15,15,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
冰牛头人0,IceMinotaur0,IceMinotaur,0,0,48,0,1900,1300,7,0,1480,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaTemple\IceMinotaur0,11,11,15,15,22,35,0,0,0,0,15,15,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
电动牛头人,ElectricMinotaur,ElectricMinotaur,0,0,48,0,1700,1100,7,0,1450,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaTemple\ElectricMinotaur,8,8,18,18,22,35,0,0,0,0,15,15,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
电动牛头人0,ElectricMinotaur0,ElectricMinotaur,0,0,48,0,1700,1100,7,0,1450,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaTemple\ElectricMinotaur0,8,8,18,18,22,35,0,0,0,0,15,15,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
风之牛头人,WindMinotaur,WindMinotaur,0,0,48,0,1500,600,7,0,1450,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaTemple\WindMinotaur,8,8,15,15,22,35,0,0,0,0,15,17,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
风牛头人0,WindMinotaur0,WindMinotaur,0,0,48,0,1500,600,7,0,1450,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaTemple\WindMinotaur0,8,8,15,15,22,35,0,0,0,0,15,17,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
火牛头人,FireMinotaur,FireMinotaur,0,0,48,0,1900,1100,7,0,1520,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaTemple\FireMinotaur,8,8,15,15,22,37,0,0,0,0,15,15,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
火牛头人0,FireMinotaur0,FireMinotaur,0,0,48,0,1900,1100,7,0,1520,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaTemple\FireMinotaur0,8,8,15,15,22,37,0,0,0,0,15,15,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
右护法,RightGuard,RightGuard,31,0,49,0,1800,1000,7,0,1700,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaTemple\RightGuard,10,10,15,15,16,39,0,0,0,0,18,16,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RightGuard0,RightGuard0,RightGuard,31,0,49,0,1800,1000,7,0,1700,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaTemple\RightGuard0,10,10,15,15,16,39,0,0,0,0,18,16,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
左卫士,LeftGuard,LeftGuard,32,0,49,0,1800,1000,7,0,1700,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaTemple\LeftGuard,11,11,17,17,15,39,0,0,0,0,18,16,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
左卫门0,LeftGuard0,LeftGuard,32,0,49,0,1800,1000,7,0,1700,TRUE,TRUE,TRUE,FALSE,PranjaIsland\PranjaTemple\LeftGuard0,11,11,17,17,15,39,0,0,0,0,18,16,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
牛头人国王,MinotaurKing,MinotaurKing,33,0,60,10,1000,300,7,0,15000,FALSE,TRUE,FALSE,FALSE,PranjaIsland\PranjaTemple\MinotaurKing,35,35,35,35,40,100,70,80,0,0,22,22,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
斧头王,AxeOma,AxeOma,0,0,54,0,1700,900,7,0,4500,TRUE,TRUE,FALSE,FALSE,PastBichon\OmaValley\AxeOma0,18,18,20,20,42,64,0,0,0,0,15,16,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
斧头Oma0,AxeOma0,AxeOma,0,0,54,0,1700,900,7,0,4500,TRUE,TRUE,FALSE,FALSE,PastBichon\OmaValley\AxeOma0,18,18,20,20,42,64,0,0,0,0,15,16,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
剑士Oma,SwordOma,SwordOma,0,0,54,0,1600,900,7,0,4400,TRUE,TRUE,FALSE,FALSE,PastBichon\OmaValley\SwordOma,18,18,20,20,38,60,0,0,0,0,18,16,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
剑Oma0,SwordOma0,SwordOma,0,0,54,0,1600,900,7,0,4400,TRUE,TRUE,FALSE,FALSE,PastBichon\OmaValley\SwordOma0,18,18,20,20,38,60,0,0,0,0,18,16,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
弓箭手,CrossbowOma,CrossbowOma,8,0,58,0,1800,1000,7,0,4000,TRUE,TRUE,FALSE,FALSE,PastBichon\OmaValley\CrossbowOma,15,15,18,18,27,44,0,0,0,0,15,15,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
弓箭手Oma0,CrossbowOma0,CrossbowOma,8,0,58,0,1800,1000,7,0,4000,TRUE,TRUE,FALSE,FALSE,PastBichon\OmaValley\CrossbowOma0,15,15,18,18,27,44,0,0,0,0,15,15,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
翼人Oma,WingedOma,WingedOma,0,0,58,0,1800,500,7,0,4700,TRUE,TRUE,FALSE,FALSE,PastBichon\OmaValley\WingedOma,18,18,20,20,33,49,0,0,0,0,15,15,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
翼人Oma0,WingedOma0,WingedOma,0,0,58,0,1800,500,7,0,4700,TRUE,TRUE,FALSE,FALSE,PastBichon\OmaValley\WingedOma0,18,18,20,20,33,49,0,0,0,0,15,15,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
扇子,FlailOma,FlailOma,0,0,57,0,1400,800,7,0,5100,TRUE,TRUE,FALSE,FALSE,PastBichon\OmaValley\FlailOma,22,22,20,20,50,75,0,0,0,0,17,18,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
裂缝Oma0,FlailOma0,FlailOma,0,0,57,0,1400,800,7,0,5100,TRUE,TRUE,FALSE,FALSE,PastBichon\OmaValley\FlailOma0,22,22,20,20,50,75,0,0,0,0,17,18,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
奥马卫士,OmaGuard,OmaGuard,0,0,57,0,1400,800,7,0,4900,TRUE,TRUE,FALSE,FALSE,PastBichon\OmaValley\OmaGuard,20,20,22,22,54,79,0,0,0,0,18,17,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OmaGuard0,OmaGuard0,OmaGuard,0,0,57,0,1400,800,7,0,4900,TRUE,TRUE,FALSE,FALSE,PastBichon\OmaValley\OmaGuard0,20,20,22,22,54,79,0,0,0,0,18,17,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阴魔节点,YinDevilNode,YinDevilNode,42,0,60,0,1800,5000,7,0,2000,FALSE,TRUE,FALSE,FALSE,PastBichon\OmaValley\YinDevilNode,18,18,20,20,30,47,0,0,0,0,15,1,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
阳魔节点,YangDevilNode,YangDevilNode,42,0,60,0,1800,5000,7,0,2200,FALSE,TRUE,FALSE,FALSE,PastBichon\OmaValley\YangDevilNode,20,20,18,18,33,49,0,0,0,0,15,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
奥马王,OmaKing,OmaKing,43,0,60,10,1000,700,7,0,32000,FALSE,TRUE,FALSE,FALSE,PastBichon\OmaValley\OmaKing,40,40,45,45,60,120,1,100,0,0,20,20,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
奥马王精神,OmaKingSpirit,OmaKing,0,0,60,10,1000,300,7,0,32000,FALSE,TRUE,FALSE,FALSE,BichonProvince\OmaCave\OmaKingSpirit,40,40,45,45,60,120,0,0,0,0,25,25,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
邪恶的米尔,EvilMir,EvilMir,52,0,99,10,3000,800,14,0,32000,FALSE,TRUE,FALSE,FALSE,PastBichon\OmaValley\EvilMir\EvilMir,80,80,80,80,70,150,70,150,0,0,25,30,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,EvilMirBody,53,0,99,0,3000,800,14,0,10,FALSE,TRUE,FALSE,FALSE,PastBichon\OmaValley\EvilMir\00,100,100,100,100,100,200,50,0,0,0,30,30,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
米尔雕像,MirStatue,DragonStatue,54,0,99,5,4000,800,7,0,1000,FALSE,TRUE,FALSE,FALSE,PastBichon\OmaValley\EvilMir\MirStatue,20,20,15,15,10,50,10,50,0,0,30,30,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
